slug,url,status,bytes,path
1st-rasta-conference-28-29-march-2022-abstracts-of-papers-section-6-political-economy-of-development-and-reform,https://file.pide.org.pk/uploads/discourse-vol3i3-22-section-6-political-economy-of-development-and-reform.pdf,already_present,865886,pdfs/2022/06/discourse-vol3i3-22-section-6-political-economy-of-development-and-reform.pdf
finnish-miracle-in-education-lessons-for-pakistan,https://file.pide.org.pk/uploads/kb-073-finnish-miracle-in-education-lessons-for-pakistan.pdf,already_present,2121562,pdfs/2022/06/kb-073-finnish-miracle-in-education-lessons-for-pakistan.pdf
finnish-miracle-in-education-lessons-for-pakistan,https://www.oph.fi/sites/default/files/documents/education-system-in-finland-infographic.pdf,external_citation,0,
khnowledge-archives-volume-ii,https://file.pide.org.pk/pdfpideresearch/book-69-khnowledge-archives-volume-ii.pdf,already_present,9104519,pdfs/2022/06/book-69-khnowledge-archives-volume-ii.pdf
the-real-estate-price-quandary-issues-and-way-forward,https://file.pide.org.pk/uploads/kb-072-the-real-estate-price-quandary-issues-and-way-forward.pdf,already_present,3290326,pdfs/2022/06/kb-072-the-real-estate-price-quandary-issues-and-way-forward.pdf
environmental-impact-assessment-eia-in-the-textile-industry-a-comparative-study-of-pakistan-and-bangladesh,https://www.ilo.org/wcmsp5/groups/public/---asia/---ro-bangkok/documents/meetingdocument/wcms_579469.pdf,external_citation,0,
environmental-impact-assessment-eia-in-the-textile-industry-a-comparative-study-of-pakistan-and-bangladesh,https://www.ilo.org/wcmsp5/groups/public/---asia/---ro-bangkok/documents/publication/wcms_802429.pdf,external_citation,0,
environmental-impact-assessment-eia-in-the-textile-industry-a-comparative-study-of-pakistan-and-bangladesh,https://wwfasia.awsassets.panda.org/downloads/review_of_existing_environmental_laws.pdf,external_citation,0,
literature-as-a-creative-industry,https://file.pide.org.pk/uploads/wb-115-literature-as-a-creative-industry.pdf,already_present,1170257,pdfs/2022/06/wb-115-literature-as-a-creative-industry.pdf
will-the-import-ban-prove-its-effectiveness,https://file.pide.org.pk/uploads/pv-39-will-the-import-ban-prove-its-effectiveness.pdf,already_present,1747987,pdfs/2022/05/pv-39-will-the-import-ban-prove-its-effectiveness.pdf
will-the-import-ban-prove-its-effectiveness,https://www.commerce.gov.pk/wp-content/uploads/2022/05/SRO-Ban-on-Import-of-Luxury-and-N_essential-Items.pdf,external_citation,0,
will-the-import-ban-prove-its-effectiveness,https://www.commerce.gov.pk/wp-content/uploads/2022/04/IPO-2022-SRO-No.-545I-2022-dt.-22.4-2022.pdf,external_citation,0,
an-analysis-of-the-real-estate-brokerage-market-in-pakistan,https://file.pide.org.pk/uploads/wp-0216-an-analysis-of-the-real-estate-brokerage-market-in-pakistan.pdf,already_present,2013647,pdfs/2022/05/wp-0216-an-analysis-of-the-real-estate-brokerage-market-in-pakistan.pdf
development-through-the-services-paradigm,https://file.pide.org.pk/uploads/pip-0357-development-through-the-services-paradigm.pdf,already_present,100206,pdfs/2022/05/pip-0357-development-through-the-services-paradigm.pdf
nudging-pakistan-railways,https://file.pide.org.pk/uploads/kb-071-nudging-pakistan-railways.pdf,already_present,2291718,pdfs/2022/05/kb-071-nudging-pakistan-railways.pdf
pakistans-income-tax-amendment-ordinance-2022-aka-industrial-policy-package,https://file.pide.org.pk/uploads/kb-070-pakistans-income-tax-amendment-ordinance-2022-aka-industrial-policy-package.pdf,already_present,2349920,pdfs/2022/05/kb-070-pakistans-income-tax-amendment-ordinance-2022-aka-industrial-policy-package.pdf
the-crypto-conundrum-and-pakistan,https://file.pide.org.pk/uploads/pip-0356-the-crypto-conundrum-and-pakistan.pdf,already_present,88109,pdfs/2022/05/pip-0356-the-crypto-conundrum-and-pakistan.pdf
an-interest-free-economy,https://file.pide.org.pk/uploads/pip-0355-an-interest-free-economy.pdf,already_present,64874,pdfs/2022/05/pip-0355-an-interest-free-economy.pdf
availing-of-the-net-metering-facility-impact-of-bois-reforms,https://file.pide.org.pk/uploads/pa-03-availing-of-the-net-metering-facility-impact-of-bois-reforms.pdf,already_present,2062356,pdfs/2022/05/pa-03-availing-of-the-net-metering-facility-impact-of-bois-reforms.pdf
pakistans-economy-in-the-intensive-care-ward,https://file.pide.org.pk/uploads/pip-0353-pakistans-economy-in-the-intensive-care-ward.pdf,already_present,585930,pdfs/2022/05/pip-0353-pakistans-economy-in-the-intensive-care-ward.pdf
fy22-budget-deficit-likely-to-stand-at-9pc-of-gdp-highest-ever-in-countrys-history,https://file.pide.org.pk/uploads/pip-0352-fy22-budget-deficit-likely-to-stand-at-9pc-of-gdp-highest-ever-in-countrys-history.pdf,already_present,97917,pdfs/2022/05/pip-0352-fy22-budget-deficit-likely-to-stand-at-9pc-of-gdp-highest-ever-in-countrys-history.pdf
invest-in-future-prioritizing-youth-family-planning,https://file.pide.org.pk/uploads/pv-38-invest-in-future-prioritizing-youth-family-planning.pdf,already_present,1702161,pdfs/2022/05/pv-38-invest-in-future-prioritizing-youth-family-planning.pdf
the-determinants-of-total-factor-productivity-growth-in-pakistan-an-exploration,https://file.pide.org.pk/uploads/wp-0215-the-determinants-of-total-factor-productivity-growth-in-pakistan-an-exploration.pdf,already_present,1624328,pdfs/2022/05/wp-0215-the-determinants-of-total-factor-productivity-growth-in-pakistan-an-exploration.pdf
arts-and-culture-centers-as-catalysts-for-urban-vibrancy,https://file.pide.org.pk/uploads/wb-114-arts-and-culture-centers-as-catalysts-for-urban-vibrancy.pdf,already_present,678079,pdfs/2022/05/wb-114-arts-and-culture-centers-as-catalysts-for-urban-vibrancy.pdf
15-minutes-city,https://file.pide.org.pk/uploads/kb-068-15-minutes-city.pdf,already_present,3871780,pdfs/2022/05/kb-068-15-minutes-city.pdf
the-role-of-arthi-in-agriculture-marketing-an-exploiter-or-facilitator-of-farmers,https://file.pide.org.pk/uploads/kb-069-the-role-of-arthi-in-agriculture-marketing-an-exploiter-or-facilitator-of-farmers.pdf,already_present,2071761,pdfs/2022/05/kb-069-the-role-of-arthi-in-agriculture-marketing-an-exploiter-or-facilitator-of-farmers.pdf
incubating-grassroots-politics,https://file.pide.org.pk/uploads/pip-0351-incubating-grassroots-politics.pdf,already_present,95070,pdfs/2022/05/pip-0351-incubating-grassroots-politics.pdf
understanding-elite-capture,https://file.pide.org.pk/uploads/kb-067-understanding-elite-capture.pdf,already_present,4314309,pdfs/2022/05/kb-067-understanding-elite-capture.pdf
macroeconomic-challenges-post-covid,https://file.pide.org.pk/uploads/wb-113-macroeconomic-challenges-post-covid.pdf,already_present,2387527,pdfs/2022/04/wb-113-macroeconomic-challenges-post-covid.pdf
the-elite-capture,https://file.pide.org.pk/uploads/pip-0348-the-elite-capture.pdf,already_present,77636,pdfs/2022/04/pip-0348-the-elite-capture.pdf
development-research-and-policy-the-emergence-of-a-research-agenda-through-webinars-at-pide,https://file.pide.org.pk/uploads/book-51-development-research-and-policy-the-emergence-of-a-research-agenda-through-webinars-at-pide.pdf,already_present,2146458,pdfs/2022/04/book-51-development-research-and-policy-the-emergence-of-a-research-agenda-through-webinars-at-pide.pdf
pide-knowledge-archives-vol-i,https://file.pide.org.pk/uploads/book-49-pide-knowledge-archives-vol-1.pdf,already_present,667259,pdfs/2022/04/book-49-pide-knowledge-archives-vol-1.pdf
pide-unveils-much-awaited-sludge-audit,https://file.pide.org.pk/uploads/pip-0347-pide-unveils-much-awaited-sludge-audit.pdf,already_present,917050,pdfs/2022/04/pip-0347-pide-unveils-much-awaited-sludge-audit.pdf
inefficient-private-sector-lives-off-taxpayers-money-ex-sbp-governor,https://file.pide.org.pk/uploads/pip-0346-inefficient-private-sector-lives-off-taxpayers-money-ex-sbp-governor.pdf,already_present,80928,pdfs/2022/04/pip-0346-inefficient-private-sector-lives-off-taxpayers-money-ex-sbp-governor.pdf
food-subsidies-programs-in-pakistan-a-review,https://file.pide.org.pk/uploads/kb-066-food-subsidies-programs-in-pakistan-a-review.pdf,already_present,1800745,pdfs/2022/04/kb-066-food-subsidies-programs-in-pakistan-a-review.pdf
food-subsidies-programs-in-pakistan-a-review,https://www.pbs.gov.pk/sites/default/files/pslm/publications/hies2018-19/hies_2018-19_writeup.pdf,external_citation,0,
food-subsidies-programs-in-pakistan-a-review,https://www.finance.gov.pk/publications/SOEs_Triage_03032021.pdf,external_citation,0,
business-and-investment-issues-in-pakistan,https://file.pide.org.pk/uploads/wb-112-business-and-investment-issues-in-pakistan.pdf,already_present,1263346,pdfs/2022/04/wb-112-business-and-investment-issues-in-pakistan.pdf
business-and-investment-issues-in-pakistan,https://beoe.gov.pk/files/statistics/yearly-reports/2019/2019-full.pdf,external_citation,0,
pide-sludge-audit-vol-1,https://pide.org.pk/rasta/wp-content/uploads/pide-sludge-audit-vol-1.pdf,already_present,29671585,pdfs/2022/04/pide-sludge-audit-vol-1.pdf
khan-anti-imperial-or-just-anti-west,https://file.pide.org.pk/uploads/pip-0344-khan-anti-imperial-or-just-anti-west.pdf,already_present,66457,pdfs/2022/04/pip-0344-khan-anti-imperial-or-just-anti-west.pdf
pide-hosts-session-on-conversation-on-economy,https://file.pide.org.pk/uploads/pip-0343-pide-hosts-session-on-conversation-on-economy.pdf,already_present,35424,pdfs/2022/04/pip-0343-pide-hosts-session-on-conversation-on-economy.pdf
need-stressed-for-fiscal-and-monetary-analysis,https://file.pide.org.pk/uploads/pip-0342-need-stressed-for-fiscal-and-monetary-analysis.pdf,already_present,61579,pdfs/2022/04/pip-0342-need-stressed-for-fiscal-and-monetary-analysis.pdf
engineering-electronics-related-industries-experts-underline-need-for-expanding-industrial-base,https://file.pide.org.pk/uploads/pip-0341-engineering-electronics-related-industries-experts-underline-need-for-expanding-industrial-base.pdf,already_present,89489,pdfs/2022/04/pip-0341-engineering-electronics-related-industries-experts-underline-need-for-expanding-industrial-base.pdf
bilateral-free-trade-agreements-ftas-for-trade-promotion-boon-or-bane-for-pakistan,https://file.pide.org.pk/uploads/wp-0214-bilateral-free-trade-agreements-for-trade-promotion-boon-or-bane-for-pakistan.pdf,already_present,1789840,pdfs/2022/04/wp-0214-bilateral-free-trade-agreements-for-trade-promotion-boon-or-bane-for-pakistan.pdf
a-lecture-by-keith-hartley-professor-emeritus-economics-department-at-the-university-of-york,https://file.pide.org.pk/uploads/wb-111-a-lecture-by-keith-hartley-professor-emeritus-economics-department-at-the-university-of-york.pdf,already_present,1241625,pdfs/2022/04/wb-111-a-lecture-by-keith-hartley-professor-emeritus-economics-department-at-the-university-of-york.pdf
snc-and-my-right-of-freedom-to-choose,https://file.pide.org.pk/uploads/blog-151-snc-and-my-right-of-freedom-to-choose.pdf,already_present,619030,pdfs/2022/04/blog-151-snc-and-my-right-of-freedom-to-choose.pdf
cash-poor-perk-rich-government-officials,https://file.pide.org.pk/uploads/pip-0340-cash-poor-perk-rich-government-officials.pdf,already_present,99078,pdfs/2022/04/pip-0340-cash-poor-perk-rich-government-officials.pdf
do-not-reload-the-70s,https://file.pide.org.pk/uploads/pip-0339-do-not-reload-the-70s.pdf,already_present,88993,pdfs/2022/04/pip-0339-do-not-reload-the-70s.pdf
the-enigma-of-judicial-hold-ups,https://file.pide.org.pk/uploads/pip-0338-the-enigma-of-judicial-hold-ups.pdf,already_present,405165,pdfs/2022/04/pip-0338-the-enigma-of-judicial-hold-ups.pdf
does-fixing-high-minimum-support-price-msp-of-wheat-a-source-of-inflation-or-high-prices-itself-a-victim-of-inflation,https://file.pide.org.pk/uploads/kb-065-does-fixing-high-minimum-support-price-of-wheat-a-source-of-inflation-or-high-prices-itself-a-victim-of-inflation.pdf,already_present,20036336,pdfs/2022/04/kb-065-does-fixing-high-minimum-support-price-of-wheat-a-source-of-inflation-or-high-prices-itself-a-victim-of-inflation.pdf
ameliorating-drug-shortages-in-pakistan,https://file.pide.org.pk/uploads/pv-37-ameliorating-drug-shortages-in-pakistan.pdf,already_present,4905947,pdfs/2022/04/pv-37-ameliorating-drug-shortages-in-pakistan.pdf
is-corruption-the-cause,https://file.pide.org.pk/uploads/pip-0337-is-corruption-the-cause.pdf,already_present,63194,pdfs/2022/04/pip-0337-is-corruption-the-cause.pdf
dire-need-of-constitutional-reforms,https://file.pide.org.pk/uploads/pip-0335-dire-need-of-constitutional-reforms.pdf,already_present,372196,pdfs/2022/04/pip-0335-dire-need-of-constitutional-reforms.pdf
local-research-for-local-problems,https://file.pide.org.pk/uploads/pip-0334-local-research-for-local-problems.pdf,already_present,66586,pdfs/2022/04/pip-0334-local-research-for-local-problems.pdf
justice-beyond-means,https://file.pide.org.pk/uploads/pip-0333-justice-beyond-means.pdf,already_present,206560,pdfs/2022/04/pip-0333-justice-beyond-means.pdf
socio-economic-impact-of-ride-hailing-overcoming-barriers-to-mobility,https://file.pide.org.pk/uploads/wb-110-socio-economic-impact-of-ride-hailing-overcoming-barriers-to-mobility.pdf,already_present,2339022,pdfs/2022/04/wb-110-socio-economic-impact-of-ride-hailing-overcoming-barriers-to-mobility.pdf
media-coverage-of-rasta-conference,https://file.pide.org.pk/uploads/pip-0332-media-coverage-RASTA-conference.pdf,already_present,3638690,pdfs/2022/04/pip-0332-media-coverage-RASTA-conference.pdf
the-age-affect-relationship-and-potential-consequences-for-decision-making,https://file.pide.org.pk/uploads/wb-0213-the-age-affect-relationship-and-potential-consequences-for-decision-making.pdf,already_present,1279343,pdfs/2022/04/wb-0213-the-age-affect-relationship-and-potential-consequences-for-decision-making.pdf
plotistan-subsidized-land-giveaways-and-public-land-management-in-pakistan,https://file.pide.org.pk/uploads/wb-109-plotistan-subsidized-land-giveaways-and-public-land-management.pdf,already_present,3564144,pdfs/2022/03/wb-109-plotistan-subsidized-land-giveaways-and-public-land-management.pdf
oil-and-the-dollars-hegemony,https://file.pide.org.pk/uploads/pip-0330-oil-and-the-dollars-hegemony.pdf,already_present,336910,pdfs/2022/03/pip-0330-oil-and-the-dollars-hegemony.pdf
the-sun-is-about-to-set-on-imran-khans-government,https://file.pide.org.pk/uploads/pip-0404-the-sun-is-about-to-set-on-imran-khans-government.pdf,already_present,326066,pdfs/2022/03/pip-0404-the-sun-is-about-to-set-on-imran-khans-government.pdf
all-downstream-democracy,https://file.pide.org.pk/uploads/pip-0331-all-downstream-democracy.pdf,already_present,500540,pdfs/2022/03/pip-0331-all-downstream-democracy.pdf
vertical-urbanisation,https://file.pide.org.pk/uploads/pip-0329-vertical-urbanization.pdf,already_present,678136,pdfs/2022/03/pip-0329-vertical-urbanization.pdf
policies-vs-packages,https://file.pide.org.pk/uploads/pip-0328-policies-vs-packages.pdf,already_present,117101,pdfs/2022/03/pip-0328-policies-vs-packages.pdf
political-economics,https://file.pide.org.pk/uploads/pip-0327-political-economics.pdf,already_present,44430,pdfs/2022/03/pip-0327-political-economics.pdf
economics-of-political-strikes,https://file.pide.org.pk/uploads/blog-economics-of-political-strikes.pdf,already_present,397678,pdfs/2022/03/blog-economics-of-political-strikes.pdf
economics-of-political-strikes,https://www.theigc.org/wp-content/uploads/2015/06/Ahsan-and-Iqbal-2015-Working-paper.pdf,external_citation,0,
criminalisation-of-street-vendors,https://file.pide.org.pk/uploads/pip-0326-criminalisation-of-street-vendors.pdf,already_present,67212,pdfs/2022/03/pip-0326-criminalisation-of-street-vendors.pdf
pakistan-should-open-up-aerospace-industry-to-private-sector,https://file.pide.org.pk/uploads/pip-0325-pakistan-should-open-up-aerospace-industry-to-private-sector.pdf,already_present,39870,pdfs/2022/03/pip-0325-pakistan-should-open-up-aerospace-industry-to-private-sector.pdf
fbrs-pos-integration-digitalisation-of-business-transactions-and-associated-challenges,https://file.pide.org.pk/uploads/kb-064-fbr-s-pos-integration-digitalisation-of-business-transactions-and-associated-challenges.pdf,already_present,755012,pdfs/2022/03/kb-064-fbr-s-pos-integration-digitalisation-of-business-transactions-and-associated-challenges.pdf
no-space-for-the-youth,https://file.pide.org.pk/uploads/pip-0324-no-space-for-the-youth.pdf,already_present,63484,pdfs/2022/03/pip-0324-no-space-for-the-youth.pdf
master-plan-for-the-youth,https://file.pide.org.pk/uploads/pip-0323-master-plan-for-the-youth.pdf,already_present,265681,pdfs/2022/03/pip-0323-master-plan-for-the-youth.pdf
property-rights-in-pakistan-laws-regulations-transfers-enforcement,https://file.pide.org.pk/uploads/kb-063-property-rights-in-pakistan-laws-regulations-transfers-and-enforcement.pdf,already_present,720099,pdfs/2022/03/kb-063-property-rights-in-pakistan-laws-regulations-transfers-and-enforcement.pdf
is-pakistan-entering-into-the-digital-currency-ecosystem,https://file.pide.org.pk/uploads/kb-062-is-pakistan-entering-into-the-digital-currency-ecosystem.pdf,already_present,973978,pdfs/2022/03/kb-062-is-pakistan-entering-into-the-digital-currency-ecosystem.pdf
